Time,Lat,Lon,Heading,TargetDist,TargetBear,MotorL,MotorR,Fix
1765532729.78,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532731.79,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532733.80,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532735.81,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532737.82,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532739.83,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532742.01,0,0,327.56,0.00,0.00,0.00,0.00,0
1765532744.02,0,0,325.44,0.00,0.00,0.00,0.00,0
1765532746.03,0,0,325.44,0.00,0.00,0.00,0.00,0
1765532748.04,0,0,325.44,0.00,0.00,0.00,0.00,0
1765532750.05,0,0,325.44,0.00,0.00,0.00,0.00,0
1765532752.06,0,0,325.50,0.00,0.00,0.00,0.00,0
1765532754.07,0,0,325.50,0.00,0.00,0.00,0.00,0
1765532756.08,0,0,325.50,0.00,0.00,0.00,0.00,0
1765532758.09,0,0,325.50,0.00,0.00,0.00,0.00,0
1765532760.10,0,0,325.50,0.00,0.00,0.00,0.00,0
1765532762.11,0,0,325.50,0.00,0.00,0.00,0.00,0
1765532764.12,0,0,325.50,0.00,0.00,0.00,0.00,0
1765532766.13,0,0,325.44,0.00,0.00,0.00,0.00,0
1765532768.15,0,0,324.56,0.00,0.00,0.00,0.00,0
1765532770.15,0,0,337.94,0.00,0.00,0.00,0.00,0
1765532772.16,0,0,344.12,0.00,0.00,0.00,0.00,0
1765532774.17,0,0,308.81,0.00,0.00,0.00,0.00,0
1765532776.18,0,0,329.75,0.00,0.00,0.00,0.00,0
1765532778.19,0,0,54.00,0.00,0.00,0.00,0.00,0
1765532780.20,0,0,95.62,0.00,0.00,0.00,0.00,0
1765532782.21,0,0,109.44,0.00,0.00,0.00,0.00,0
1765532784.22,0,0,109.25,0.00,0.00,0.00,0.00,0
1765532786.23,0,0,99.56,0.00,0.00,0.00,0.00,0
1765532788.24,0,0,107.56,0.00,0.00,0.00,0.00,0
1765532790.25,0,0,103.94,0.00,0.00,0.00,0.00,0
1765532792.26,0,0,100.19,0.00,0.00,0.00,0.00,0
1765532794.27,0,0,89.69,0.00,0.00,0.00,0.00,0
1765532796.28,0,0,127.12,0.00,0.00,0.00,0.00,0
1765532798.29,0,0,113.62,0.00,0.00,0.00,0.00,0
1765532800.30,0,0,109.38,0.00,0.00,0.00,0.00,0
1765532802.31,0,0,87.06,0.00,0.00,0.00,0.00,0
1765532804.33,0,0,89.31,0.00,0.00,0.00,0.00,0
1765532806.33,0,0,89.94,0.00,0.00,0.00,0.00,0
1765532808.34,0,0,83.88,0.00,0.00,0.00,0.00,0
1765532810.35,0,0,85.44,0.00,0.00,0.00,0.00,0
1765532812.36,0,0,85.69,0.00,0.00,0.00,0.00,0
1765532814.37,0,0,85.12,0.00,0.00,0.00,0.00,0
1765532816.38,0,0,81.44,0.00,0.00,0.00,0.00,0
1765532818.39,0,0,80.12,0.00,0.00,0.00,0.00,0
1765532820.40,0,0,83.25,0.00,0.00,0.00,0.00,0
1765532822.41,0,0,82.56,0.00,0.00,0.00,0.00,0
1765532824.41,0,0,83.38,0.00,0.00,0.00,0.00,0
1765532826.42,0,0,88.56,0.00,0.00,0.00,0.00,0
1765532828.43,0,0,111.44,0.00,0.00,0.00,0.00,0
1765532830.44,0,0,125.50,0.00,0.00,0.00,0.00,0
1765532832.46,0,0,125.88,0.00,0.00,0.00,0.00,0
1765532834.46,0,0,117.31,0.00,0.00,0.00,0.00,0
1765532836.47,0,0,126.88,0.00,0.00,0.00,0.00,0
1765532838.48,0,0,144.25,0.00,0.00,0.00,0.00,0
1765532840.49,0,0,133.75,0.00,0.00,0.00,0.00,0
1765532842.50,0,0,138.62,0.00,0.00,0.00,0.00,0
1765532844.52,0,0,178.75,0.00,0.00,0.00,0.00,0
1765532846.52,0,0,153.94,0.00,0.00,0.00,0.00,0
1765532848.53,0,0,120.25,0.00,0.00,0.00,0.00,0
1765532850.54,0,0,119.50,0.00,0.00,0.00,0.00,0
1765532852.55,0,0,127.88,0.00,0.00,0.00,0.00,0
1765532854.56,0,0,147.69,0.00,0.00,0.00,0.00,0
1765532856.57,0,0,231.94,0.00,0.00,0.00,0.00,0
1765532858.58,0,0,243.62,0.00,0.00,0.00,0.00,0
1765532860.60,0,0,235.94,0.00,0.00,0.00,0.00,0
1765532862.61,0,0,228.69,0.00,0.00,0.00,0.00,0
1765532864.62,0,0,230.50,0.00,0.00,0.00,0.00,0
1765532866.63,0,0,215.38,0.00,0.00,0.00,0.00,0
1765532868.63,0,0,231.06,0.00,0.00,0.00,0.00,0
1765532870.64,0,0,234.50,0.00,0.00,0.00,0.00,0
1765532872.65,0,0,225.75,0.00,0.00,0.00,0.00,0
1765532874.66,0,0,241.81,0.00,0.00,0.00,0.00,0
1765532876.67,0,0,235.62,0.00,0.00,0.00,0.00,0
1765532878.68,0,0,246.38,0.00,0.00,0.00,0.00,0
1765532880.69,0,0,243.56,0.00,0.00,0.00,0.00,0
1765532882.70,0,0,228.06,0.00,0.00,0.00,0.00,0
1765532884.71,0,0,220.50,0.00,0.00,0.00,0.00,0
1765532886.72,0,0,219.69,0.00,0.00,0.00,0.00,0
1765532888.73,0,0,211.19,0.00,0.00,0.00,0.00,0
1765532890.74,0,0,208.19,0.00,0.00,0.00,0.00,0
1765532892.75,0,0,203.12,0.00,0.00,0.00,0.00,0
1765532894.76,0,0,207.62,0.00,0.00,0.00,0.00,0
1765532896.77,0,0,208.25,0.00,0.00,0.00,0.00,0
1765532898.78,0,0,208.38,0.00,0.00,0.00,0.00,0
1765532900.79,0,0,205.12,0.00,0.00,0.00,0.00,0
1765532902.80,0,0,205.81,0.00,0.00,0.00,0.00,0
1765532904.81,0,0,201.25,0.00,0.00,0.00,0.00,0
1765532906.82,0,0,209.69,0.00,0.00,0.00,0.00,0
1765532908.83,0,0,210.62,0.00,0.00,0.00,0.00,0
1765532910.84,0,0,218.62,0.00,0.00,0.00,0.00,0
1765532912.85,0,0,213.50,0.00,0.00,0.00,0.00,0
1765532914.86,0,0,209.44,0.00,0.00,0.00,0.00,0
1765532916.87,0,0,216.25,0.00,0.00,0.00,0.00,0
1765532918.88,0,0,204.38,0.00,0.00,0.00,0.00,0
1765532920.89,0,0,196.75,0.00,0.00,0.00,0.00,0
1765532922.90,0,0,210.56,0.00,0.00,0.00,0.00,0
1765532924.91,0,0,209.25,0.00,0.00,0.00,0.00,0
1765532926.92,0,0,211.12,0.00,0.00,0.00,0.00,0
1765532928.93,0,0,211.06,0.00,0.00,0.00,0.00,0
1765532930.94,0,0,214.88,0.00,0.00,0.00,0.00,0
1765532932.95,0,0,202.88,0.00,0.00,0.00,0.00,0
1765532934.96,0,0,210.62,0.00,0.00,0.00,0.00,0
1765532936.97,0,0,206.81,0.00,0.00,0.00,0.00,0
1765532938.98,0,0,207.44,0.00,0.00,0.00,0.00,0
1765532940.99,0,0,207.81,0.00,0.00,0.00,0.00,0
1765532943.00,0,0,198.69,0.00,0.00,0.00,0.00,0
1765532945.01,0,0,194.38,0.00,0.00,0.00,0.00,0
1765532947.02,0,0,183.31,0.00,0.00,0.00,0.00,0
1765532949.03,0,0,223.69,0.00,0.00,0.00,0.00,0
1765532951.04,0,0,275.69,0.00,0.00,0.00,0.00,0
1765532953.05,0,0,313.69,0.00,0.00,0.00,0.00,0
1765532955.06,0,0,321.62,0.00,0.00,0.00,0.00,0
1765532957.07,0,0,299.38,0.00,0.00,0.00,0.00,0
1765532959.08,0,0,326.38,0.00,0.00,0.00,0.00,0
1765532961.09,0,0,333.12,0.00,0.00,0.00,0.00,0
1765532963.10,0,0,333.50,0.00,0.00,0.00,0.00,0
1765532965.12,0,0,334.81,0.00,0.00,0.00,0.00,0
1765532967.13,0,0,336.75,0.00,0.00,0.00,0.00,0
1765532969.14,0,0,329.06,0.00,0.00,0.00,0.00,0
1765532971.15,0,0,336.94,0.00,0.00,0.00,0.00,0
1765532973.16,0,0,341.25,0.00,0.00,0.00,0.00,0
1765532975.17,0,0,340.75,0.00,0.00,0.00,0.00,0
1765532977.18,0,0,328.06,0.00,0.00,0.00,0.00,0
1765532979.19,0,0,331.31,0.00,0.00,0.00,0.00,0
1765532981.21,0,0,317.94,0.00,0.00,0.00,0.00,0
1765532983.22,0,0,314.50,0.00,0.00,0.00,0.00,0
1765532985.23,0,0,313.25,0.00,0.00,0.00,0.00,0
1765532987.24,0,0,314.69,0.00,0.00,0.00,0.00,0
1765532989.25,0,0,314.31,0.00,0.00,0.00,0.00,0
1765532991.26,0,0,314.50,0.00,0.00,0.00,0.00,0
1765532993.27,0,0,313.12,0.00,0.00,0.00,0.00,0
1765532995.27,0,0,313.75,0.00,0.00,0.00,0.00,0
1765532997.28,0,0,312.81,0.00,0.00,0.00,0.00,0
1765532999.30,0,0,309.75,0.00,0.00,0.00,0.00,0
1765533001.31,0,0,313.81,0.00,0.00,0.00,0.00,0
1765533003.32,0,0,312.88,0.00,0.00,0.00,0.00,0
1765533005.33,0,0,304.88,0.00,0.00,0.00,0.00,0
1765533007.34,0,0,308.44,0.00,0.00,0.00,0.00,0
1765533009.35,0,0,314.19,0.00,0.00,0.00,0.00,0
1765533011.36,0,0,317.69,0.00,0.00,0.00,0.00,0
1765533013.37,0,0,322.62,0.00,0.00,0.00,0.00,0
1765533015.38,0,0,327.00,0.00,0.00,0.00,0.00,0
1765533017.39,0,0,341.56,0.00,0.00,0.00,0.00,0
1765533019.40,0,0,338.06,0.00,0.00,0.00,0.00,0
1765533021.41,0,0,338.50,0.00,0.00,0.00,0.00,0
1765533023.42,0,0,330.69,0.00,0.00,0.00,0.00,0
1765533025.43,0,0,319.38,0.00,0.00,0.00,0.00,0
1765533027.44,0,0,330.00,0.00,0.00,0.00,0.00,0
1765533029.45,0,0,314.25,0.00,0.00,0.00,0.00,0
1765533031.46,0,0,330.69,0.00,0.00,0.00,0.00,0
1765533033.47,0,0,336.94,0.00,0.00,0.00,0.00,0
1765533035.48,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533037.49,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533039.50,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533041.51,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533043.52,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533045.53,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533047.54,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533049.55,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533051.56,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533053.57,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533055.58,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533057.59,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533059.60,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533061.61,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533063.62,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533065.63,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533067.64,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533069.65,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533071.66,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533073.67,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533075.68,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533077.69,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533079.70,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533081.71,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533083.72,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533085.73,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533087.74,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533089.75,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533091.76,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533093.77,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533095.78,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533097.79,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533099.80,0,0,337.38,0.00,0.00,0.00,0.00,0
1765533101.81,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533103.82,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533105.84,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533107.85,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533109.86,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533111.87,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533113.88,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533115.88,0,0,337.75,0.00,0.00,0.00,0.00,0
1765533117.89,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533119.91,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533121.92,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533123.93,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533125.94,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533127.95,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533129.96,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533131.97,0,0,0.00,0.00,0.00,0.00,0.00,0
1765533133.98,0,0,338.19,0.00,0.00,0.00,0.00,0
1765533135.99,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533138.00,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533140.01,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533142.02,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533144.03,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533146.04,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533148.05,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533150.06,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533152.07,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533154.08,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533156.09,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533158.10,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533160.11,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533162.12,0,0,0.00,0.00,0.00,0.00,0.00,0
1765533164.13,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533166.14,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533168.15,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533170.15,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533172.16,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533174.17,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533176.18,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533178.19,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533180.20,0,0,337.88,0.00,0.00,0.00,0.00,0
1765533182.21,0,0,338.12,0.00,0.00,0.00,0.00,0
1765533184.22,0,0,338.50,0.00,0.00,0.00,0.00,0
1765533186.23,0,0,326.75,0.00,0.00,0.00,0.00,0
1765533188.24,0,0,292.19,0.00,0.00,0.00,0.00,0
1765533190.25,0,0,301.69,0.00,0.00,0.00,0.00,0
1765533192.25,0,0,302.69,0.00,0.00,0.00,0.00,0
1765533194.26,0,0,309.94,0.00,0.00,0.00,0.00,0
1765533196.27,0,0,309.62,0.00,0.00,0.00,0.00,0
1765533198.29,0,0,311.06,0.00,0.00,0.00,0.00,0
1765533200.30,0,0,311.12,0.00,0.00,0.00,0.00,0
1765533202.31,0,0,304.56,0.00,0.00,0.00,0.00,0
1765533204.32,0,0,8.62,0.00,0.00,0.00,0.00,0
1765533206.33,0,0,10.06,0.00,0.00,0.00,0.00,0
1765533208.34,0,0,8.19,0.00,0.00,0.00,0.00,0
1765533210.35,0,0,8.19,0.00,0.00,0.00,0.00,0
1765533212.36,0,0,8.06,0.00,0.00,0.00,0.00,0
1765533214.37,0,0,8.06,0.00,0.00,0.00,0.00,0
1765533216.38,0,0,8.50,0.00,0.00,0.00,0.00,0
1765533218.39,0,0,9.38,0.00,0.00,0.00,0.00,0
1765533220.40,0,0,11.19,0.00,0.00,0.00,0.00,0
1765533222.40,0,0,7.69,0.00,0.00,0.00,0.00,0
1765533224.42,0,0,7.75,0.00,0.00,0.00,0.00,0
1765533226.43,0,0,21.81,0.00,0.00,0.00,0.00,0
1765533228.44,0,0,22.81,0.00,0.00,0.00,0.00,0
1765533230.45,0,0,27.38,0.00,0.00,0.00,0.00,0
1765533232.46,0,0,19.31,0.00,0.00,0.00,0.00,0
1765533234.47,0,0,9.25,0.00,0.00,0.00,0.00,0
1765533236.48,0,0,321.12,0.00,0.00,0.00,0.00,0
1765533238.49,0,0,256.88,0.00,0.00,0.00,0.00,0
1765533240.50,0,0,198.38,0.00,0.00,0.00,0.00,0
1765533242.51,0,0,147.50,0.00,0.00,0.00,0.00,0
1765533244.52,0,0,110.31,0.00,0.00,0.00,0.00,0
1765533246.53,0,0,67.50,0.00,0.00,0.00,0.00,0
1765533248.54,0,0,18.12,0.00,0.00,0.00,0.00,0
1765533250.55,0,0,316.25,0.00,0.00,0.00,0.00,0
1765533252.56,0,0,163.75,0.00,0.00,0.00,0.00,0
1765533254.57,0,0,96.19,0.00,0.00,0.00,0.00,0
1765533256.58,0,0,153.75,0.00,0.00,0.00,0.00,0
1765533258.59,0,0,108.88,0.00,0.00,0.00,0.00,0
1765533260.60,0,0,207.56,0.00,0.00,0.00,0.00,0
1765533262.60,0,0,301.00,0.00,0.00,0.00,0.00,0
1765533264.62,0,0,237.50,0.00,0.00,0.00,0.00,0
1765533266.63,0,0,164.94,0.00,0.00,0.00,0.00,0
1765533268.64,0,0,124.12,0.00,0.00,0.00,0.00,0
1765533270.65,0,0,147.69,0.00,0.00,0.00,0.00,0
1765533272.66,0,0,161.44,0.00,0.00,0.00,0.00,0
1765533274.67,0,0,167.06,0.00,0.00,0.00,0.00,0
1765533276.67,0,0,184.75,0.00,0.00,0.00,0.00,0
1765533278.69,0,0,176.75,0.00,0.00,0.00,0.00,0
1765533280.70,0,0,175.19,0.00,0.00,0.00,0.00,0
1765533282.70,0,0,185.38,0.00,0.00,0.00,0.00,0
1765533284.72,0,0,171.00,0.00,0.00,0.00,0.00,0
1765533286.73,0,0,164.19,0.00,0.00,0.00,0.00,0
1765533288.74,0,0,155.38,0.00,0.00,0.00,0.00,0
1765533290.75,0,0,170.19,0.00,0.00,0.00,0.00,0
1765533292.76,0,0,174.69,0.00,0.00,0.00,0.00,0
1765533294.77,0,0,194.25,0.00,0.00,0.00,0.00,0
1765533296.78,0,0,167.00,0.00,0.00,0.00,0.00,0
1765533298.79,0,0,167.00,0.00,0.00,0.00,0.00,0
1765533300.80,0,0,166.12,0.00,0.00,0.00,0.00,0
1765533302.81,0,0,165.31,0.00,0.00,0.00,0.00,0
1765533304.82,0,0,167.75,0.00,0.00,0.00,0.00,0
1765533306.82,0,0,167.38,0.00,0.00,0.00,0.00,0
1765533308.83,0,0,170.88,0.00,0.00,0.00,0.00,0
1765533310.84,0,0,163.75,0.00,0.00,0.00,0.00,0
1765533312.85,0,0,166.56,0.00,0.00,0.00,0.00,0
1765533314.86,0,0,160.00,0.00,0.00,0.00,0.00,0
1765533316.87,0,0,165.25,0.00,0.00,0.00,0.00,0
1765533318.88,0,0,172.00,0.00,0.00,0.00,0.00,0
1765533320.89,0,0,181.38,0.00,0.00,0.00,0.00,0
1765533322.89,0,0,180.75,0.00,0.00,0.00,0.00,0
1765533324.91,0,0,186.62,0.00,0.00,0.00,0.00,0
1765533326.92,0,0,189.50,0.00,0.00,0.00,0.00,0
1765533328.93,0,0,197.00,0.00,0.00,0.00,0.00,0
1765533330.94,0,0,196.56,0.00,0.00,0.00,0.00,0
1765533332.95,0,0,200.50,0.00,0.00,0.00,0.00,0
1765533334.95,0,0,197.25,0.00,0.00,0.00,0.00,0
1765533336.96,0,0,196.00,0.00,0.00,0.00,0.00,0
1765533338.97,0,0,200.62,0.00,0.00,0.00,0.00,0
1765533340.98,0,0,190.56,0.00,0.00,0.00,0.00,0
1765533342.99,0,0,190.44,0.00,0.00,0.00,0.00,0
1765533345.00,0,0,152.31,0.00,0.00,0.00,0.00,0
1765533347.01,0,0,144.81,0.00,0.00,0.00,0.00,0
1765533349.02,0,0,153.44,0.00,0.00,0.00,0.00,0
1765533351.03,0,0,159.81,0.00,0.00,0.00,0.00,0
1765533353.04,0,0,175.44,0.00,0.00,0.00,0.00,0
1765533355.05,0,0,199.56,0.00,0.00,0.00,0.00,0
1765533357.05,0,0,177.31,0.00,0.00,0.00,0.00,0
1765533359.06,0,0,160.12,0.00,0.00,0.00,0.00,0
1765533361.07,0,0,133.00,0.00,0.00,0.00,0.00,0
1765533363.08,0,0,137.31,0.00,0.00,0.00,0.00,0
1765533365.09,0,0,142.94,0.00,0.00,0.00,0.00,0
1765533367.10,0,0,156.44,0.00,0.00,0.00,0.00,0
1765533369.11,0,0,173.69,0.00,0.00,0.00,0.00,0
1765533371.12,0,0,196.56,0.00,0.00,0.00,0.00,0
1765533373.13,0,0,208.38,0.00,0.00,0.00,0.00,0
1765533375.14,0,0,206.06,0.00,0.00,0.00,0.00,0
1765533377.14,0,0,202.00,0.00,0.00,0.00,0.00,0
1765533379.15,0,0,194.69,0.00,0.00,0.00,0.00,0
1765533381.16,0,0,208.81,0.00,0.00,0.00,0.00,0
1765533383.18,0,0,204.62,0.00,0.00,0.00,0.00,0
1765533385.19,0,0,225.75,0.00,0.00,0.00,0.00,0
1765533387.20,0,0,196.75,0.00,0.00,0.00,0.00,0
1765533389.21,0,0,199.06,0.00,0.00,0.00,0.00,0
1765533391.22,0,0,207.38,0.00,0.00,0.00,0.00,0
1765533393.23,0,0,184.75,0.00,0.00,0.00,0.00,0
1765533395.24,0,0,188.94,0.00,0.00,0.00,0.00,0
1765533397.25,0,0,219.19,0.00,0.00,0.00,0.00,0
1765533399.26,0,0,214.56,0.00,0.00,0.00,0.00,0
1765533401.27,0,0,213.88,0.00,0.00,0.00,0.00,0
1765533403.28,0,0,220.38,0.00,0.00,0.00,0.00,0
1765533405.29,0,0,208.69,0.00,0.00,0.00,0.00,0
1765533407.30,0,0,195.75,0.00,0.00,0.00,0.00,0
1765533409.31,0,0,220.62,0.00,0.00,0.00,0.00,0
1765533411.32,0,0,172.00,0.00,0.00,0.00,0.00,0
1765533413.33,0,0,116.44,0.00,0.00,0.00,0.00,0
1765533415.34,0,0,123.69,0.00,0.00,0.00,0.00,0
1765533417.34,0,0,116.12,0.00,0.00,0.00,0.00,0
1765533419.35,0,0,123.31,0.00,0.00,0.00,0.00,0
1765533421.36,0,0,158.25,0.00,0.00,0.00,0.00,0
1765533423.37,0,0,156.56,0.00,0.00,0.00,0.00,0
1765533425.39,0,0,163.31,0.00,0.00,0.00,0.00,0
1765533427.40,0,0,0.00,0.00,0.00,0.00,0.00,0
1765533429.40,0,0,136.25,0.00,0.00,0.00,0.00,0
1765533431.41,0,0,119.38,0.00,0.00,0.00,0.00,0
1765533433.42,0,0,116.56,0.00,0.00,0.00,0.00,0
1765533435.43,0,0,113.50,0.00,0.00,0.00,0.00,0
1765533437.44,0,0,120.69,0.00,0.00,0.00,0.00,0
1765533439.45,0,0,110.12,0.00,0.00,0.00,0.00,0
1765533441.46,0,0,114.38,0.00,0.00,0.00,0.00,0
1765533443.47,0,0,99.56,0.00,0.00,0.00,0.00,0
1765533445.48,0,0,116.75,0.00,0.00,0.00,0.00,0
1765533447.49,0,0,175.69,0.00,0.00,0.00,0.00,0
1765533449.50,0,0,210.19,0.00,0.00,0.00,0.00,0
1765533451.51,0,0,186.56,0.00,0.00,0.00,0.00,0
1765533453.52,0,0,175.75,0.00,0.00,0.00,0.00,0
1765533455.53,0,0,180.12,0.00,0.00,0.00,0.00,0
1765533457.54,0,0,104.31,0.00,0.00,0.00,0.00,0
1765533459.55,0,0,97.88,0.00,0.00,0.00,0.00,0
1765533461.55,0,0,95.00,0.00,0.00,0.00,0.00,0
1765533463.57,0,0,32.44,0.00,0.00,0.00,0.00,0
1765533465.57,0,0,6.44,0.00,0.00,0.00,0.00,0
1765533467.58,0,0,89.50,0.00,0.00,0.00,0.00,0
1765533469.60,0,0,106.00,0.00,0.00,0.00,0.00,0
1765533471.61,0,0,109.38,0.00,0.00,0.00,0.00,0
1765533473.62,0,0,110.19,0.00,0.00,0.00,0.00,0
1765533475.63,0,0,90.75,0.00,0.00,0.00,0.00,0
1765533477.63,0,0,93.62,0.00,0.00,0.00,0.00,0
1765533479.64,0,0,86.56,0.00,0.00,0.00,0.00,0
1765533481.65,0,0,95.25,0.00,0.00,0.00,0.00,0
1765533483.66,0,0,87.81,0.00,0.00,0.00,0.00,0
1765533485.67,0,0,77.12,0.00,0.00,0.00,0.00,0
1765533487.68,0,0,87.19,0.00,0.00,0.00,0.00,0
1765533489.69,0,0,96.69,0.00,0.00,0.00,0.00,0
1765533491.70,0,0,111.56,0.00,0.00,0.00,0.00,0
1765533493.71,0,0,110.31,0.00,0.00,0.00,0.00,0
1765533495.72,0,0,78.00,0.00,0.00,0.00,0.00,0
1765533497.73,0,0,33.06,0.00,0.00,0.00,0.00,0
1765533499.73,0,0,28.38,0.00,0.00,0.00,0.00,0
1765533501.74,0,0,37.56,0.00,0.00,0.00,0.00,0
1765533503.75,0,0,37.56,0.00,0.00,0.00,0.00,0
1765533505.77,0,0,35.06,0.00,0.00,0.00,0.00,0
1765533507.77,0,0,46.88,0.00,0.00,0.00,0.00,0
1765533509.79,0,0,15.19,0.00,0.00,0.00,0.00,0
1765533511.80,0,0,353.38,0.00,0.00,0.00,0.00,0
1765533513.81,0,0,304.25,0.00,0.00,0.00,0.00,0
1765533515.82,0,0,308.19,0.00,0.00,0.00,0.00,0
1765533517.82,0,0,308.19,0.00,0.00,0.00,0.00,0
1765533519.83,0,0,308.19,0.00,0.00,0.00,0.00,0
1765533521.84,0,0,308.19,0.00,0.00,0.00,0.00,0
1765533523.85,0,0,308.19,0.00,0.00,0.00,0.00,0
1765533525.86,0,0,308.12,0.00,0.00,0.00,0.00,0
1765533527.87,0,0,309.94,0.00,0.00,0.00,0.00,0
1765533529.88,0,0,311.75,0.00,0.00,0.00,0.00,0
1765533531.88,0,0,314.75,0.00,0.00,0.00,0.00,0
1765533533.89,0,0,305.94,0.00,0.00,0.00,0.00,0
1765533535.90,0,0,350.06,0.00,0.00,0.00,0.00,0
1765533537.91,0,0,336.44,0.00,0.00,0.00,0.00,0
1765533539.92,0,0,327.31,0.00,0.00,0.00,0.00,0
1765533541.94,0,0,341.06,0.00,0.00,0.00,0.00,0
1765533543.94,0,0,316.25,0.00,0.00,0.00,0.00,0
1765533545.95,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533547.96,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533549.97,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533551.98,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533553.99,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533556.00,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533558.01,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533560.01,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533562.02,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533564.03,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533566.04,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533568.05,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533570.06,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533572.07,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533574.08,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533576.09,0,0,315.44,0.00,0.00,0.00,0.00,0
1765533578.10,0,0,315.44,0.00,0.00,0.00,0.00,0
