Phase,Timestamp,State,Lat,Lon,Heading,TargetAngle,Dist,Roll,Pitch,L_Speed,R_Speed,Fix,RelAlt,AccelNorm,AI_CX,ToF_Dist
2,2026-03-07 10:04:51,TURN,30.375270,130.960203,300.5,159.6,112.55,3,-41,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:51,TURN,30.375270,130.960204,302.0,159.7,112.47,4,-37,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:51,TURN,30.375269,130.960205,300.9,159.7,112.40,3,-36,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:51,TURN,30.375269,130.960206,301.6,159.8,112.32,2,-38,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:51,TURN,30.375268,130.960207,300.9,159.8,112.25,2,-39,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:52,TURN,30.375268,130.960209,302.8,159.9,112.14,4,-39,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:52,TURN,30.375268,130.960210,305.4,159.9,112.11,6,-40,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:52,TURN,30.375268,130.960211,307.0,160.0,112.08,4,-41,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:52,TURN,30.375268,130.960212,307.0,160.0,112.04,2,-42,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:53,TURN,30.375268,130.960213,306.4,160.1,112.01,2,-40,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:53,TURN,30.375268,130.960213,305.5,160.1,112.01,2,-40,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:53,TURN,30.375268,130.960213,306.1,160.1,112.01,2,-42,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:53,TURN,30.375268,130.960213,306.3,160.1,112.01,2,-42,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:53,TURN,30.375268,130.960213,305.0,160.1,112.01,2,-43,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:54,TURN,30.375268,130.960213,302.3,160.1,112.01,3,-43,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:54,TURN,30.375268,130.960213,300.5,160.1,112.01,1,-44,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:54,TURN,30.375268,130.960213,298.0,160.1,112.01,1,-43,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:54,TURN,30.375268,130.960213,297.2,160.1,112.01,0,-44,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:55,TURN,30.375268,130.960213,295.7,160.1,112.01,1,-44,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:55,TURN,30.375268,130.960213,295.2,160.1,112.01,2,-45,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:55,TURN,30.375268,130.960213,297.2,160.1,112.01,-0,-46,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:55,TURN,30.375268,130.960213,297.8,160.1,112.01,0,-46,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:55,TURN,30.375268,130.960213,299.1,160.1,112.01,1,-46,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:56,TURN,30.375268,130.960213,301.1,160.1,112.01,1,-47,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:56,TURN,30.375268,130.960213,303.8,160.1,112.01,1,-45,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:56,TURN,30.375268,130.960213,307.9,160.1,112.01,0,-45,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:56,TURN,30.375268,130.960213,310.7,160.1,112.01,0,-44,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:57,TURN,30.375268,130.960213,313.4,160.1,112.01,-1,-45,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:57,TURN,30.375268,130.960213,313.3,160.1,112.05,-0,-46,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:57,TURN,30.375269,130.960213,314.6,160.1,112.09,-2,-43,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:57,TURN,30.375269,130.960213,311.2,160.1,112.14,0,-42,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:57,TURN,30.375270,130.960213,312.1,160.1,112.18,-0,-44,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:58,TURN,30.375270,130.960213,312.2,160.1,112.22,-1,-44,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:58,TURN,30.375270,130.960213,313.1,160.1,112.22,-0,-43,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:58,TURN,30.375270,130.960213,316.0,160.1,112.22,2,-43,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:58,TURN,30.375270,130.960213,315.9,160.1,112.22,1,-43,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:59,TURN,30.375270,130.960213,313.1,160.1,112.22,0,-43,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:59,TURN,30.375270,130.960213,312.0,160.1,112.19,-2,-43,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:59,TURN,30.375269,130.960212,308.9,160.1,112.16,-2,-41,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:59,TURN,30.375269,130.960212,306.6,160.0,112.13,-2,-44,1.00,0.00,1,0,0,,
2,2026-03-07 10:04:59,TURN,30.375268,130.960211,303.2,160.0,112.10,-3,-41,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:00,TURN,30.375268,130.960211,300.7,160.0,112.08,-8,-42,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:00,TURN,30.375268,130.960211,300.9,160.0,112.08,-6,-45,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:00,TURN,30.375268,130.960211,298.1,160.0,112.08,-9,-50,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:00,TURN,30.375268,130.960211,291.0,160.0,112.08,-5,-47,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:01,TURN,30.375268,130.960211,282.2,160.0,112.08,-6,-47,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:01,TURN,30.375268,130.960211,277.6,160.0,112.12,-4,-49,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:01,TURN,30.375269,130.960211,279.2,160.0,112.17,-4,-50,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:01,TURN,30.375269,130.960210,287.5,160.0,112.22,-4,-50,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:01,TURN,30.375270,130.960210,295.2,160.0,112.27,-8,-54,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:02,TURN,30.375270,130.960210,301.3,160.0,112.32,-5,-50,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:02,TURN,30.375270,130.960210,312.4,160.0,112.32,-10,-51,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:02,TURN,30.375270,130.960210,314.1,160.0,112.32,-6,-52,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:02,TURN,30.375270,130.960210,319.9,160.0,112.32,-8,-54,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:03,TURN,30.375270,130.960210,324.8,160.0,112.32,-8,-53,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:03,TURN,30.375270,130.960210,321.8,160.0,112.35,-6,-52,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:03,TURN,30.375270,130.960209,321.0,159.9,112.39,-5,-51,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:03,TURN,30.375271,130.960209,318.2,159.9,112.42,-4,-50,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:03,TURN,30.375271,130.960208,314.8,159.9,112.45,-2,-52,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:04,TURN,30.375271,130.960208,312.1,159.9,112.49,-2,-50,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:04,TURN,30.375271,130.960208,308.8,159.9,112.49,-3,-50,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:04,TURN,30.375271,130.960208,304.2,159.9,112.49,-5,-49,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:04,TURN,30.375271,130.960208,304.6,159.9,112.49,-4,-42,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:05,TURN,30.375271,130.960208,301.1,159.9,112.50,1,-40,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:05,TURN,30.375271,130.960207,297.0,159.9,112.51,0,-37,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:05,TURN,30.375271,130.960207,295.7,159.8,112.53,-3,-38,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:05,TURN,30.375271,130.960206,296.5,159.8,112.54,-4,-40,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:06,TURN,30.375271,130.960206,297.0,159.8,112.55,-4,-39,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:06,TURN,30.375271,130.960206,300.6,159.8,112.60,-3,-40,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:06,TURN,30.375272,130.960206,305.8,159.8,112.64,-3,-41,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:06,TURN,30.375272,130.960206,311.7,159.8,112.68,-7,-40,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:06,TURN,30.375273,130.960206,310.6,159.8,112.72,-4,-38,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:07,TURN,30.375273,130.960206,308.8,159.8,112.77,-4,-39,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:07,TURN,30.375273,130.960206,305.9,159.8,112.78,-5,-38,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:07,TURN,30.375273,130.960205,302.3,159.8,112.78,-2,-35,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:07,TURN,30.375273,130.960205,302.2,159.8,112.79,0,-35,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:08,TURN,30.375273,130.960205,304.0,159.8,112.80,-1,-37,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:08,TURN,30.375273,130.960205,303.5,159.8,112.84,-1,-38,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:08,TURN,30.375274,130.960205,302.2,159.8,112.88,-3,-39,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:08,TURN,30.375274,130.960205,299.7,159.8,112.92,-4,-37,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:08,TURN,30.375275,130.960205,298.5,159.8,112.96,-4,-35,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:09,TURN,30.375275,130.960205,301.2,159.8,113.02,-5,-35,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:09,TURN,30.375275,130.960204,305.2,159.8,113.03,-5,-34,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:09,TURN,30.375275,130.960204,308.6,159.8,113.04,-7,-34,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:09,TURN,30.375275,130.960203,312.1,159.8,113.06,-9,-34,1.00,0.00,1,0,0,,
2,2026-03-07 10:05:10,TURN,30.375275,130.960203,313.8,159.7,113.07,-10,-34,1.00,0.00,1,0,0,,
